Kevin De Bruyne,MCI,10.5,,Midfielder,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 7 pts, Game vs. NEW H: 15 pts, Game vs. BOU H: 5 pts]",,,580,8.22999559772
Willy Caballero,MCI,4.9,,Goalkeeper,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 1 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",,,206,-0.176695796921
Jos Hooiveld,NOR,4.0,Loan ended,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",,,282,-0.198346827875
Michael Turner,NOR,3.9,Season loan to Sheffield Wednesday,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",,,281,-0.198346827875
Ryan Bennett,NOR,3.9,,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",,,283,-0.198346827875
Víctor Ibarbo,WAT,5.3,,Forward,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 1 pts, Game vs. BOU A: 1 pts, Game vs. ARS H: 1 pts]",100.0,100.0,590,-0.198993418188
Nathan Aké,WAT,4.4,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 1 pts, Game vs. BOU A: 2 pts, Game vs. ARS H: 1 pts]",,,84,-0.208206033066
Adrian Mariappa,CRY,3.9,,Defender,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",,,106,-0.21390326166
Ezekiel Fryers,CRY,4.0,Not in 25 man squad,Defender,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",100.0,100.0,110,-0.21390326166
João Carlos Vilaça Teixeira,LIV,4.5,,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",,,593,-0.218455765756
Andreas Pereira,MUN,4.7,,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",100.0,100.0,247,-0.239856437898
Ángel Di María,MUN,8.5,Transferred to Paris Saint-Germain,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",50.0,50.0,245,-0.239856437898
Jose Pozo,MCI,4.8,Transferred to UD Almeria on 31 August,Forward,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",,,225,-0.241838477628
Stevan Jovetic,MCI,7.0,Signed for Inter Milan in 18-month loan deal with a view to a permanent move,Forward,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,223,-0.241838477628
Edin Dzeko,MCI,7.5,"Joined AS Roma in season-long loan deal on 12/8, with view to a permanent move",Forward,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,221,-0.241838477628
Nathan Allan de Souza,CHE,5.0,Joined Vitesse Arnhem on loan for the season,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,97,-0.242467429167
Isaiah Brown,CHE,4.5,Joined Vitesse Arnhem on loan for the season,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,95,-0.242467429167
Jordan Ayew,AVL,5.5,,Forward,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 1 pts, Game vs. CHE A: 1 pts]",,,523,-0.278681703037
Elliott Bennett,NOR,4.3,Joined Bristol City on loan until January. - Expected back 02 Jan,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,291,-0.297347763727
Youssouf Mulumbu,NOR,4.4,Foot injury - Unknown return date,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,292,-0.297347763727
Vadis Odjidja-Ofoe,NOR,4.9,Joined Rotherham in one-month loan deal on 1/9. - Expected back 03 Oct,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,543,-0.297347763727
Tony Andreu,NOR,4.3,Joined Rotherham until 2/1/16 - Expected back 09 Jan,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,507,-0.297347763727
Barry Bannan,CRY,4.4,Joined Sheffield Wednesday on 31/8,Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,119,-0.309069297093
Jonathan Williams,CRY,4.4,"Joined Nottingham Forest on loan until January 16, 2016. - Expected back 16 Jan",Midfielder,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,120,-0.309069297093
Conor McAleny,EVE,4.4,Signed for Charlton on loan until 7/11. - Expected back 14 Nov,Forward,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,0.0,547,-0.315796161554
Andrej Kramaric,LEI,5.5,,Forward,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 1 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,172,-0.31621953788
Javier Manquillo,LIV,4.5,Loan ended,Defender,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",,,183,-0.337861434353
José Enrique Sanchez Diaz,LIV,4.3,,Defender,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",,,178,-0.337861434353
Jon Flanagan,LIV,4.5,Knee injury - Unknown return date,Defender,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,494,-0.337861434353
Kolo Touré,LIV,4.4,,Defender,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",100.0,100.0,179,-0.337861434353
Filipe Luis Kasmirski,CHE,5.5,Transferred to Atletico Madrid,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",,,83,-0.341076279841
Andreas Christensen,CHE,4.5,Joined Borussia MGladbach on season-long loan deal,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,85,-0.341076279841
Kristoffer Nordfeldt,SWA,4.4,,Goalkeeper,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 0 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 0 pts]",,,396,-0.343362463587
Gary Gardner,AVL,4.5,Lack of match fitness - Unknown return date,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,591,-0.355172174388
Bertrand Traore,CHE,5.5,,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",,,568,-0.358350309331
James Wilson,MUN,4.7,,Forward,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 1 pts, Game vs. EVE A: 0 pts]",,,251,-0.387412644134
Javier Hernández,MUN,6.0,Moved to Bayer Leverkusen on 31/8,Forward,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",0.0,0.0,249,-0.387412644134
Joe Bennett,BOU,4.0,,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",,,576,-0.400045835011
Fernando Forestieri,WAT,4.4,Joined Sheffield Wednesday on 29/8,Forward,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,444,-0.40060536517
Matej Vydra,WAT,4.8,Loaned to Reading,Forward,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,443,-0.40060536517
David Nugent,LEI,5.5,Joined Middlesbrough on 14/8,Forward,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,173,-0.427330648991
Tom Lawrence,LEI,4.4,Joined Blackburn on loan until January. - Expected back 02 Jan,Forward,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,541,-0.427330648991
Robert Kenedy Nunes do Nascimento,CHE,5.4,,Forward,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",100.0,100.0,573,-0.432063050256
José Ángel Crespo,AVL,4.4,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 2 pts, Game vs. CHE A: 0 pts]",100.0,100.0,522,-0.465974746046
Tiago Ilori,AVL,4.4,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",100.0,100.0,181,-0.483364267179
Dominic Solanke,CHE,5.0,Joined Vitesse Arnhem on season-long loan deal,Forward,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,100,-0.487492063444
Robin van Persie,MUN,9.5,Transferred to Fenerbahce,Forward,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",,,248,-0.498523755245
Jamal Blackman,CHE,4.5,,Goalkeeper,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",,,557,-0.499188514357
Charles N'Zogbia,AVL,4.6,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,45,-0.502817659215
Joe Cole,AVL,4.8,Joined Coventry in 35-day loan deal on 16/10. - Expected back 21 Nov,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,46,-0.502817659215
Leandro Rodríguez,EVE,4.5,,Forward,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",,,592,-0.524740776106
Joseph Dodoo,LEI,4.5,,Forward,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,575,-0.533032534565
Lewis Grabban,NOR,4.5,Ankle injury - 75% chance of playing,Forward,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",75.0,75.0,295,-0.535404489187
Kieran Richardson,AVL,4.3,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,33,-0.577085857157
Gary Hooper,NOR,4.3,Ankle injury - 50% chance of playing,Forward,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",50.0,50.0,296,-0.646515600298
Sam Johnstone,MUN,4.4,,Goalkeeper,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",,,546,-0.651916284311
Víctor Valdés,MUN,4.8,,Goalkeeper,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",,,227,-0.651916284311
José Holebas,WAT,4.2,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,492,-0.669831760066
Juan Carlos Paredes,WAT,4.3,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 1 pts, Game vs. ARS H: 1 pts]",50.0,100.0,427,-0.669831760066
Papy Djilobodji,CHE,4.9,,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 0 pts]",,,585,-0.672692289669
Philippe Senderos,AVL,4.0,Not in 25 man squad,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",100.0,100.0,35,-0.688196968268
Jores Okore,AVL,4.4,Lack of match fitness - Expected back 24 Oct,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,39,-0.688196968268
Nathan Baker,AVL,4.0,Joined Bristol City in season-long loan deal,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,40,-0.688196968268
Lewis Kinsella,AVL,3.9,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,41,-0.688196968268
Ron Vlaar,AVL,4.5,Contract expired,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,34,-0.688196968268
Aly Cissokho,AVL,4.5,Loaned to Porto,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,36,-0.688196968268
Joel Robles,EVE,4.4,,Goalkeeper,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",,,128,-0.694196767041
Patrick McNair,MUN,4.7,Abdominal injury - Expected back 24 Oct,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",0.0,0.0,236,-0.725635613259
Ben Foster,WBA,4.9,Knee injury - Unknown return date,Goalkeeper,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",0.0,0.0,446,-0.754473574698
Jack Rose,WBA,4.0,,Goalkeeper,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",,,550,-0.754473574698
Kyle Lafferty,NOR,4.5,,Forward,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 1 pts, Game vs. NEW A: 0 pts]",100.0,100.0,297,-0.757626711409
Mamadou Obbi Oularé,WAT,5.5,,Forward,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",100.0,100.0,587,-0.798993418188
James Chester,WBA,4.8,,Defender,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 1 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",100.0,100.0,529,-0.804240377215
Libor Kozák,AVL,4.6,,Forward,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",100.0,100.0,53,-0.834237258593
Rushian Hepburn-Murphy,AVL,4.3,,Forward,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,54,-0.834237258593
Tyler Blackett,MUN,4.4,Joined Celtic on a season-long loan on 28/8,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",0.0,0.0,234,-0.83674672437
Rafael Pereira da Silva,MUN,5.0,Transferred to Lyon,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",,,230,-0.83674672437
Guillermo Varela,MUN,4.2,,Defender,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",,,232,-0.83674672437
Essaïd Belkalem,WAT,4.0,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,599,-0.845518133604
Ricky van Wolfswinkel,NOR,4.7,Loaned to Real Betis,Forward,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 0 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 0 pts]",,,294,-0.86873782252
Joel Ekstrand,WAT,4.0,Knee injury - Unknown return date,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,429,-0.892053982288
Gabriele Angella,WAT,4.3,Joined QPR in season-long loan deal,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,424,-0.892053982288
Miguel Britos,WAT,4.5,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",100.0,100.0,519,-0.892053982288
Lloyd Doyley,WAT,4.0,Out of contract,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,432,-0.892053982288
Tommy Hoban,WAT,3.9,,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,431,-0.892053982288
Daniel Pudil,WAT,4.0,Loaned to Sheffield Wednesday,Defender,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,430,-0.892053982288
Danny Welbeck,ARS,7.4,Knee injury - Unknown return date,Forward,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,27,-0.906158606349
Chuba Akpom,ARS,5.0,Joined Hull City in season-long loan deal,Forward,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,28,-0.906158606349
Yaya Sanogo,ARS,5.0,Joined Ajax in season-long loan deal. - Expected back 16 May,Forward,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,29,-0.906158606349
Sébastien Pocognoli,WBA,4.3,,Defender,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",,,450,-0.915351488326
Cristian Gamboa,WBA,3.9,,Defender,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",,,451,-0.915351488326
Anders Lindegaard,WBA,4.5,,Goalkeeper,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",100.0,100.0,504,-1.02753010037
Joel Campbell,ARS,5.0,,Forward,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",,,572,-1.15341782504
Rene Gilmartin,WAT,4.0,,Goalkeeper,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,548,-1.31641898926
Giedrius Arlauskis,WAT,4.5,,Goalkeeper,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",100.0,100.0,423,-1.31641898926
Jonathan Bond,WAT,4.0,Transferred to Reading,Goalkeeper,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,422,-1.31641898926
